"LineNumber","Kind","Name","TypeDefIndex","Declaration"
"259025","struct","ExecutionContext.Reader","3707","internal struct ExecutionContext.Reader // TypeDefIndex: 3707"
"259451","class","ThreadHelper","3717","internal class ThreadHelper // TypeDefIndex: 3717"
"259481","class","Thread","3718","public sealed class Thread : CriticalFinalizerObject // TypeDefIndex: 3718"
"259728","class","ThreadAbortException","3720","public sealed class ThreadAbortException : SystemException // TypeDefIndex: 3720"
"259742","class","ThreadInterruptedException","3721","public class ThreadInterruptedException : SystemException // TypeDefIndex: 3721"
"259754","interface","IThreadPoolWorkItem","3722","internal interface IThreadPoolWorkItem // TypeDefIndex: 3722"
"259792","class","ThreadPoolGlobals","3725","internal static class ThreadPoolGlobals // TypeDefIndex: 3725"
"259807","class","ThreadPoolWorkQueue.SparseArray","3726","internal class ThreadPoolWorkQueue.SparseArray<T> // TypeDefIndex: 3726"
"259851","class","ThreadPoolWorkQueue.WorkStealingQueue","3727","internal class ThreadPoolWorkQueue.WorkStealingQueue // TypeDefIndex: 3727"
"259882","class","ThreadPoolWorkQueue.QueueSegment","3728","internal class ThreadPoolWorkQueue.QueueSegment // TypeDefIndex: 3728"
"259912","class","ThreadPoolWorkQueue","3729","internal sealed class ThreadPoolWorkQueue // TypeDefIndex: 3729"
"259951","class","ThreadPoolWorkQueueThreadLocals","3730","internal sealed class ThreadPoolWorkQueueThreadLocals // TypeDefIndex: 3730"
"259973","class","_ThreadPoolWaitCallback","3731","internal static class _ThreadPoolWaitCallback // TypeDefIndex: 3731"
"259982","class","QueueUserWorkItemCallback","3732","internal sealed class QueueUserWorkItemCallback : IThreadPoolWorkItem // TypeDefIndex: 3732"
"260010","class","ThreadPool.","3733","private sealed class ThreadPool.<>c__DisplayClass17_0<TState> // TypeDefIndex: 3733"
"260041","class","ThreadPool","3734","public static class ThreadPool // TypeDefIndex: 3734"
"260369","class","ReaderWriterLock","3740","public sealed class ReaderWriterLock : CriticalFinalizerObject // TypeDefIndex: 3740"
"260436","class","InternalThread","3742","internal sealed class InternalThread : CriticalFinalizerObject // TypeDefIndex: 3742"
"260686","class","TaskCanceledException","3751","public class TaskCanceledException : OperationCanceledException // TypeDefIndex: 3751"
"260704","class","TaskCompletionSource","3752","public class TaskCompletionSource<TResult> // TypeDefIndex: 3752"
"261055","class","TaskSchedulerException","3753","public class TaskSchedulerException : Exception // TypeDefIndex: 3753"
"261070","class","TaskToApm.TaskWrapperAsyncResult","3754","private sealed class TaskToApm.TaskWrapperAsyncResult : IAsyncResult // TypeDefIndex: 3754"
"261103","class","TaskToApm.","3755","private sealed class TaskToApm.<>c__DisplayClass3_0 // TypeDefIndex: 3755"
"261119","class","TaskToApm","3756","internal static class TaskToApm // TypeDefIndex: 3756"
"261150","class","ValueTask.ValueTaskSourceAsTask.","3757","private sealed class ValueTask.ValueTaskSourceAsTask.<>c // TypeDefIndex: 3757"
"261168","class","ValueTask.ValueTaskSourceAsTask","3758","private sealed class ValueTask.ValueTaskSourceAsTask : Task<VoidTaskResult> // TypeDefIndex: 3758"
"261187","struct","ValueTask","3759","public struct ValueTask : IEquatable<ValueTask> // TypeDefIndex: 3759"
"261248","class","ValueTask.ValueTaskSourceAsTask.","3760","private sealed class ValueTask.ValueTaskSourceAsTask.<>c<TResult> // TypeDefIndex: 3760"
"261290","class","ValueTask.ValueTaskSourceAsTask","3761","private sealed class ValueTask.ValueTaskSourceAsTask<TResult> : Task<TResult> // TypeDefIndex: 3761"
"261325","struct","ValueTask","3762","public struct ValueTask<TResult> : IEquatable<ValueTask<TResult>> // TypeDefIndex: 3762"
"261509","class","TaskAwaiters","3763","internal static class TaskAwaiters // TypeDefIndex: 3763"
"261599","class","Task.TaskWhenAnyCast.","3766","private sealed class Task.TaskWhenAnyCast.<>c<TResult> // TypeDefIndex: 3766"
"261641","class","Task.TaskWhenAnyCast","3767","internal static class Task.TaskWhenAnyCast<TResult> // TypeDefIndex: 3767"
"261663","class","Task","3768","public class Task<TResult> : Task // TypeDefIndex: 3768"
"262977","class","SystemThreadingTasks_FutureDebugView","3769","internal class SystemThreadingTasks_FutureDebugView<TResult> // TypeDefIndex: 3769"
"262981","class","TaskFactory.FromAsyncTrimPromise","3770","private sealed class TaskFactory.FromAsyncTrimPromise<TResult, TInstance> : Task<TResult> // TypeDefIndex: 3770"
"263049","class","TaskFactory.","3771","private sealed class TaskFactory.<>c__DisplayClass35_0<TResult> // TypeDefIndex: 3771"
"263179","class","TaskFactory.","3772","private sealed class TaskFactory.<>c__DisplayClass38_0<TResult, TArg1> // TypeDefIndex: 3772"
"263219","class","TaskFactory.","3773","private sealed class TaskFactory.<>c__DisplayClass41_0<TResult, TArg1, TArg2> // TypeDefIndex: 3773"
"263252","class","TaskFactory","3774","public class TaskFactory<TResult> // TypeDefIndex: 3774"
"263668","enum","TaskStatus","3775","public enum TaskStatus // TypeDefIndex: 3775"
"263683","class","Task.ContingentProperties","3776","internal class Task.ContingentProperties // TypeDefIndex: 3776"
"263708","class","Task.SetOnInvokeMres","3777","private sealed class Task.SetOnInvokeMres : ManualResetEventSlim, ITaskCompletionAction // TypeDefIndex: 3777"
"263726","class","Task.DelayPromise","3778","private sealed class Task.DelayPromise : Task<VoidTaskResult> // TypeDefIndex: 3778"
"263743","class","Task.WhenAllPromise","3779","private sealed class Task.WhenAllPromise<T> : Task<T[]>, ITaskCompletionAction // TypeDefIndex: 3779"
"263803","class","Task.","3780","private sealed class Task.<>c // TypeDefIndex: 3780"
"263837","class","Task","3781","public class Task : IThreadPoolWorkItem, IAsyncResult, IDisposable // TypeDefIndex: 3781"
"264452","class","CompletionActionInvoker","3782","internal sealed class CompletionActionInvoker : IThreadPoolWorkItem // TypeDefIndex: 3782"
"264471","class","SystemThreadingTasks_TaskDebugView","3783","internal class SystemThreadingTasks_TaskDebugView // TypeDefIndex: 3783"
"264476","enum","TaskCreationOptions","3784","public enum TaskCreationOptions // TypeDefIndex: 3784"
"264491","enum","InternalTaskOptions","3785","internal enum InternalTaskOptions // TypeDefIndex: 3785"
"264506","enum","TaskContinuationOptions","3786","public enum TaskContinuationOptions // TypeDefIndex: 3786"
"264546","struct","VoidTaskResult","3788","internal struct VoidTaskResult // TypeDefIndex: 3788"
"264550","interface","ITaskCompletionAction","3789","internal interface ITaskCompletionAction // TypeDefIndex: 3789"
"264628","class","UnwrapPromise","3791","internal sealed class UnwrapPromise<TResult> : Task<TResult>, ITaskCompletionAction // TypeDefIndex: 3791"
"264777","class","ContinuationTaskFromTask","3792","internal sealed class ContinuationTaskFromTask : Task // TypeDefIndex: 3792"
"264792","class","ContinuationResultTaskFromTask","3793","internal sealed class ContinuationResultTaskFromTask<TResult> : Task<TResult> // TypeDefIndex: 3793"
"264823","class","ContinuationTaskFromResultTask","3794","internal sealed class ContinuationTaskFromResultTask<TAntecedentResult> : Task // TypeDefIndex: 3794"
"264950","class","ContinuationResultTaskFromResultTask","3795","internal sealed class ContinuationResultTaskFromResultTask<TAntecedentResult, TResult> : Task<TResult> // TypeDefIndex: 3795"
"264999","class","TaskContinuation","3796","internal abstract class TaskContinuation // TypeDefIndex: 3796"
"265014","class","StandardTaskContinuation","3797","internal class StandardTaskContinuation : TaskContinuation // TypeDefIndex: 3797"
"265033","class","SynchronizationContextAwaitTaskContinuation.","3798","private sealed class SynchronizationContextAwaitTaskContinuation.<>c // TypeDefIndex: 3798"
"265051","class","SynchronizationContextAwaitTaskContinuation","3799","internal sealed class SynchronizationContextAwaitTaskContinuation : AwaitTaskContinuation // TypeDefIndex: 3799"
"265079","class","TaskSchedulerAwaitTaskContinuation.","3800","private sealed class TaskSchedulerAwaitTaskContinuation.<>c // TypeDefIndex: 3800"
"265098","class","TaskSchedulerAwaitTaskContinuation","3801","internal sealed class TaskSchedulerAwaitTaskContinuation : AwaitTaskContinuation // TypeDefIndex: 3801"
"265113","class","AwaitTaskContinuation","3802","internal class AwaitTaskContinuation : TaskContinuation, IThreadPoolWorkItem // TypeDefIndex: 3802"
"265163","class","TaskExceptionHolder","3803","internal class TaskExceptionHolder // TypeDefIndex: 3803"
"265218","class","TaskFactory.CompleteOnInvokePromise","3804","internal sealed class TaskFactory.CompleteOnInvokePromise : Task<Task>, ITaskCompletionAction // TypeDefIndex: 3804"
"265239","class","TaskFactory","3805","public class TaskFactory // TypeDefIndex: 3805"
"265341","class","TaskScheduler.SystemThreadingTasks_TaskSchedulerDebugView","3806","internal sealed class TaskScheduler.SystemThreadingTasks_TaskSchedulerDebugView // TypeDefIndex: 3806"
"265347","class","TaskScheduler","3807","public abstract class TaskScheduler // TypeDefIndex: 3807"
"265414","class","SynchronizationContextTaskScheduler.","3808","private sealed class SynchronizationContextTaskScheduler.<>c // TypeDefIndex: 3808"
"265432","class","SynchronizationContextTaskScheduler","3809","internal sealed class SynchronizationContextTaskScheduler : TaskScheduler // TypeDefIndex: 3809"
"265454","class","UnobservedTaskExceptionEventArgs","3810","public class UnobservedTaskExceptionEventArgs : EventArgs // TypeDefIndex: 3810"
"265469","class","ThreadPoolTaskScheduler.","3811","private sealed class ThreadPoolTaskScheduler.<>c // TypeDefIndex: 3811"
"265487","class","ThreadPoolTaskScheduler","3812","internal sealed class ThreadPoolTaskScheduler : TaskScheduler // TypeDefIndex: 3812"
"265521","enum","CausalityTraceLevel","3813","internal enum CausalityTraceLevel // TypeDefIndex: 3813"
"265595","enum","ValueTaskSourceOnCompletedFlags","3818","public enum ValueTaskSourceOnCompletedFlags // TypeDefIndex: 3818"
"265605","enum","ValueTaskSourceStatus","3819","public enum ValueTaskSourceStatus // TypeDefIndex: 3819"
"265616","interface","IValueTaskSource","3820","public interface IValueTaskSource // TypeDefIndex: 3820"
"265631","interface","IValueTaskSource","3821","public interface IValueTaskSource<TResult> // TypeDefIndex: 3821"
"268321","interface","IPermission","3875","public interface IPermission : ISecurityEncodable // TypeDefIndex: 3875"
"268404","class","CodeAccessPermission","3879","public abstract class CodeAccessPermission : IPermission, ISecurityEncodable // TypeDefIndex: 3879"
"268442","class","NamedPermissionSet","3880","public sealed class NamedPermissionSet : PermissionSet // TypeDefIndex: 3880"
"268484","class","PermissionSet","3881","public class PermissionSet : ISecurityEncodable, ICollection, IEnumerable, IDeserializationCallback // TypeDefIndex: 3881"
"268836","interface","Tokenizer.ITokenReader","3891","internal interface Tokenizer.ITokenReader // TypeDefIndex: 3891"
"268845","class","Tokenizer.StreamTokenReader","3892","internal class Tokenizer.StreamTokenReader : Tokenizer.ITokenReader // TypeDefIndex: 3892"
"268909","class","TokenizerShortBlock","3894","internal sealed class TokenizerShortBlock // TypeDefIndex: 3894"
"268922","class","TokenizerStringBlock","3895","internal sealed class TokenizerStringBlock // TypeDefIndex: 3895"
"269050","enum","PermissionState","3899","public enum PermissionState // TypeDefIndex: 3899"
"269133","struct","CryptoStream.","3902","private struct CryptoStream.<ReadAsyncInternal>d__37 : IAsyncStateMachine // TypeDefIndex: 3902"
"269159","struct","CryptoStream.","3903","private struct CryptoStream.<ReadAsyncCore>d__42 : IAsyncStateMachine // TypeDefIndex: 3903"
"269555","class","RSASignaturePadding","3912","public sealed class RSASignaturePadding : IEquatable<RSASignaturePadding> // TypeDefIndex: 3912"
"269596","enum","RSASignaturePaddingMode","3913","public enum RSASignaturePaddingMode // TypeDefIndex: 3913"
"269711","enum","PaddingMode","3919","public enum PaddingMode // TypeDefIndex: 3919"
"270332","class","RandomNumberGenerator","3944","public abstract class RandomNumberGenerator : IDisposable // TypeDefIndex: 3944"
"271598","class","RNGCryptoServiceProvider","3980","public sealed class RNGCryptoServiceProvider : RandomNumberGenerator // TypeDefIndex: 3980"
"272122","enum","TokenImpersonationLevel","3995","public enum TokenImpersonationLevel // TypeDefIndex: 3995"
"272655","enum","CustomErrorsModes","4009","public enum CustomErrorsModes // TypeDefIndex: 4009"
"274629","class","CADSerializer","4073","internal class CADSerializer // TypeDefIndex: 4073"
"274650","class","AsyncRequest","4074","internal class AsyncRequest // TypeDefIndex: 4074"
"274811","class","AppDomainLevelActivator","4084","internal class AppDomainLevelActivator : IActivator // TypeDefIndex: 4084"
"274834","class","ConstructionLevelActivator","4085","internal class ConstructionLevelActivator : IActivator // TypeDefIndex: 4085"
"274853","class","ContextLevelActivator","4086","internal class ContextLevelActivator : IActivator // TypeDefIndex: 4086"
"275161","struct","LogicalCallContext.Reader","4099","internal struct LogicalCallContext.Reader // TypeDefIndex: 4099"
"275312","class","AsyncResult","4105","public class AsyncResult : IAsyncResult, IMessageSink, IThreadPoolWorkItem // TypeDefIndex: 4105"
"275406","class","CADArgHolder","4106","internal class CADArgHolder // TypeDefIndex: 4106"
"275418","class","CADObjRef","4107","internal class CADObjRef // TypeDefIndex: 4107"
"275433","class","CADMethodRef","4108","internal class CADMethodRef // TypeDefIndex: 4108"
"275455","class","CADMessageBase","4109","internal class CADMessageBase // TypeDefIndex: 4109"
"275504","class","CADMethodCallMessage","4110","internal class CADMethodCallMessage : CADMessageBase // TypeDefIndex: 4110"
"275535","class","CADMethodReturnMessage","4111","internal class CADMethodReturnMessage : CADMessageBase // TypeDefIndex: 4111"
"275809","class","Header","4119","public class Header // TypeDefIndex: 4119"
"275814","class","HeaderHandler","4120","public sealed class HeaderHandler : MulticastDelegate // TypeDefIndex: 4120"
"277260","class","ObjectIDGenerator","4170","public class ObjectIDGenerator // TypeDefIndex: 4170"
"277708","class","TypeLoadExceptionHolder","4178","internal class TypeLoadExceptionHolder // TypeDefIndex: 4178"
"278148","enum","TypeFilterLevel","4193","public enum TypeFilterLevel // TypeDefIndex: 4193"
"278157","enum","BinaryHeaderEnum","4194","internal enum BinaryHeaderEnum // TypeDefIndex: 4194"
"278392","class","SerializationHeaderRecord","4209","internal sealed class SerializationHeaderRecord // TypeDefIndex: 4209"
"278590","class","BinaryCrossAppDomainMap","4217","internal sealed class BinaryCrossAppDomainMap // TypeDefIndex: 4217"
"278633","class","BinaryObjectWithMap","4219","internal sealed class BinaryObjectWithMap // TypeDefIndex: 4219"
"278665","class","BinaryObjectWithMapTyped","4220","internal sealed class BinaryObjectWithMapTyped // TypeDefIndex: 4220"
"278826","class","ObjectMap","4226","internal sealed class ObjectMap // TypeDefIndex: 4226"
"279236","class","ObjectMapInfo","4231","internal sealed class ObjectMapInfo // TypeDefIndex: 4231"
"279333","class","ReadObjectInfo","4233","internal sealed class ReadObjectInfo // TypeDefIndex: 4233"
"279484","class","ObjectReader.TypeNAssembly","4237","internal class ObjectReader.TypeNAssembly // TypeDefIndex: 4237"
"279497","class","ObjectReader.TopLevelAssemblyTypeResolver","4238","internal sealed class ObjectReader.TopLevelAssemblyTypeResolver // TypeDefIndex: 4238"
"279512","class","ObjectReader","4239","internal sealed class ObjectReader // TypeDefIndex: 4239"
"280341","class","MemoryMarshal","4256","public static class MemoryMarshal // TypeDefIndex: 4256"
"281693","struct","AsyncValueTaskMethodBuilder","4308","public struct AsyncValueTaskMethodBuilder // TypeDefIndex: 4308"
"281702","struct","AsyncValueTaskMethodBuilder","4309","public struct AsyncValueTaskMethodBuilder<TResult> // TypeDefIndex: 4309"
"281845","struct","ConfiguredValueTaskAwaitable.ConfiguredValueTaskAwaiter","4314","public struct ConfiguredValueTaskAwaitable.ConfiguredValueTaskAwaiter : ICriticalNotifyCompletion, INotifyCompletion // TypeDefIndex: 4314"
